Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Descumprimento de ordem judicial;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Encaminhamento de instrumentos de pagamento não solicitados;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;2;9;0;11;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;3;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;7;0;7;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;3;0;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;3;0;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito;0;6;0;6;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATM;1;43;0;44;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Juros;0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Não liberação de margem consignável - Cartão de crédito consignável;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;2;5;0;7;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;7;7;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Recusa de produtos ou serviços;0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;25;25;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;6;6;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;2;0;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Restrições cadastrais;0;0;3;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Terminais eletrônicos e internet;0;0;3;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;AGIPLAN (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável);0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Bloqueio de margem consignável sem utilização do crédito pelo cliente - Cartão de crédito consignável;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Golpe;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;2;2;0;4;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;2;4;0;6;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);4;4;0;8;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATM;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;3;3;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;1;11;0;12;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Restrições cadastrais;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;4;0;4;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Cobranças diversas;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Descumprimento contratual;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Juros;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Conglomerado; ;ANDBANK (conglomerado);Restrições cadastrais;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;23862762;AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a crédito rotativo de cartão de crédito;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;7;7;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Recusa de produtos ou serviços;0;0;5;5;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Terminais eletrônicos e internet;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;54403563;BANCO ARBI S.A.;Ausência de contrato com beneficiário de boleto de pagamento;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;00997185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Ausência de título adequado relativo a cartão de crédito consignado;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Concessão de crédito consignado sem a formalização do título adequado;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;1;4;0;5;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATM;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BS2 S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;10;0;10;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Ausência de título adequado relativo a cartão de crédito;2;0;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Bloqueio de cartão de crédito;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito);0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobrança irregular de tarifa diferenciada em cartão de crédito;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobranças diversas;0;0;8;8;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobranças diversas em operação de crédito consignado;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Descumprimento de ordem judicial;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com o atendimento prestado por agências;0;0;2;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;3;0;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito;3;2;0;5;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;10;10;0;20;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATM;4;1;0;5;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Não liberação de margem consignável - Cartão de crédito consignável;0;0;2;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;18;18;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Recusa de produtos ou serviços;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;1;11;0;12;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Restrições cadastrais;0;0;6;6;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Cobranças diversas;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;1;4;0;5;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de título adequado relativo a cartão de crédito;1;1;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Bloqueio de cartão de crédito;0;0;4;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cancelamento de contrato a pedido do cliente não atendido;1;1;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;3;1;0;4;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa diferenciada em cartão de crédito;1;1;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobranças diversas;0;0;12;12;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;1;1;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Encaminhamento de instrumentos de pagamento não solicitados;1;0;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;7;7;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao atendimento da Ouvidoria;0;3;0;3;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;10;0;11;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito;4;25;0;29;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;20;38;0;58;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATM;0;1;0;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Juros;0;0;1;1;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;3;6;0;9;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Outras irregularidades relacionadas a cartões de crédito;0;2;0;2;
2017;4º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;6;6;
