Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;3;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;1;4;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;1;3;0;4;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Golpe;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;7;11;0;18;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;4;4;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades no processo de encerramento de conta de depósitos à vista;1;7;0;8;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;5;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;5;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a conta;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;24;0;24;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;3;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;6;0;8;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;1;1;0;2;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;0;3;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;6;6;0;12;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito;1;2;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;4;18;0;22;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;11;11;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Juros e preços;0;0;3;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis;3;0;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;4;11;0;15;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;1;3;0;4;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;1;0;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;5;1;0;6;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;3;1;0;4;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Pix  - chaves;5;0;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Pix - iniciação;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Pix - liquidação;4;1;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Prestação de serviço de forma irregular em conta-salário;0;2;0;2;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;6;6;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Recusa de produtos ou serviços;0;0;8;8;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;11;11;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;3;0;6;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Restrições cadastrais;0;0;5;5;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;AGIBANK (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;1;1;0;2;
2021;1º;Grupo Secundário;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);3;0;0;3;
2021;1º;Grupo Secundário;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;2;0;2;
2021;1º;Grupo Secundário;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Pix - liquidação;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;27214112;AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;27214112;AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;1;0;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Cobranças diversas;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Golpe;0;0;3;3;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;1;6;0;7;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;3;0;4;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);2;5;0;7;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;0;1;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;3;13;0;16;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;3;2;0;5;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;2;7;0;9;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Restrições cadastrais;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;ALFA (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;1;2;0;3;
2021;1º;Grupo Secundário;Conglomerado; ;ANDBANK (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2021;1º;Grupo Secundário;Conglomerado; ;ANDBANK (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;2;0;2;
2021;1º;Grupo Secundário;Banco/financeira;03532415;BANCO ABN AMRO S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;03532415;BANCO ABN AMRO S.A.;Restrições cadastrais;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;54403563;BANCO ARBI S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Cobranças diversas;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de título adequado relativo a cartão de crédito;7;1;0;8;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Bloqueio de cartão de crédito;0;0;3;3;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Cancelamento de contrato a pedido do cliente não atendido;2;1;0;3;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa relacionada ao cartão de crédito;10;4;0;14;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Cobranças diversas;0;0;11;11;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;21;0;21;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;3;3;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao atendimento da Ouvidoria;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;2;3;0;5;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;7;0;8;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;1;14;0;15;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;71;31;0;102;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;50;0;0;50;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Juros e preços;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;4;6;0;10;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;14;2;0;16;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;7;7;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Reclamações relacionadas a assuntos diversos;0;0;6;6;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Recusa de produtos ou serviços;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;13;13;
2021;1º;Grupo Secundário;Banco/financeira;08357240;BANCO CSF S.A.;Restrições cadastrais;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Cobranças diversas;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Pix - iniciação;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Prestação de serviço de forma irregular em conta-salário;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Recusa de cancelamento de pacote de serviços;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Recusa de produtos ou serviços;0;0;3;3;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Restrições cadastrais;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;10690848;BANCO DA CHINA BRASIL S.A.;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;05040481;BANCO DE LAGE LANDEN BRASIL S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Abertura de conta de depósito com documentação falsa;6;0;0;6;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Abertura de conta de depósito sem documentação necessária;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Bloqueio de cartão de crédito;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Bloqueio de conta;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Cartões de débito;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta;2;0;0;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Cobranças diversas;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Encaminhamento de instrumentos de pagamento não solicitados;2;0;0;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;11;8;0;19;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;10;10;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades no processo de encerramento de conta de depósitos à vista;4;6;0;10;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades no processo de encerramento de conta de pagamento;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao acompanhamento de conta;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao atendimento da Ouvidoria;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;2;0;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;0;1;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);3;3;0;6;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);25;2;0;27;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM;1;0;0;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;10;1;0;11;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;7;4;0;11;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito;5;0;0;5;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito;3;0;0;3;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;1;1;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Juros e preços;0;0;2;2;
2021;1º;Grupo Secundário;Banco/financeira;92874270;BANCO DIGIMAIS S.A.;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
