Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;36321990;AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobranças diversas;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Cobranças diversas em operação de crédito consignado;0;0;9;9;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Débito em conta de depósito não autorizado pelo cliente;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Golpe;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;1;7;0;8;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;2;6;0;8;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);12;7;0;19;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATMe serviços;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Juros;0;0;3;3;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;11;11;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;7;7;0;14;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Conglomerado; ;ALFA (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;23862762;AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cobranças diversas;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;23862762;AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;23862762;AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;23862762;AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Cobranças diversas;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;92874270;BANCO A.J. RENNER S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;54403563;BANCO ARBI S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;54403563;BANCO ARBI S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;00997185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Cobranças diversas;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Cobranças diversas em operação de crédito consignado;0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;0;7;0;7;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;0;5;0;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;7;0;7;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATMe serviços;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Não liberação de margem consignável - Cartão de crédito consignável;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;5;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;3;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;0;35;0;35;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;71027866;BANCO BONSUCESSO S.A.;Restrições cadastrais;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Bloqueio de cartão de crédito;0;0;6;6;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;3;0;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobrança irregular de tarifa diferenciada em cartão de crédito;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Cobranças diversas em operação de crédito consignado;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Descumprimento do prazo resposta da Ouvidoria;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;1;4;0;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;3;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado;1;1;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;1;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito (pessoa natural) - exceto crédito consignado e financiamento imobiliário;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural);0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;4;0;4;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;4;2;0;6;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATMe serviços;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Juros;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;9;9;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;4;3;0;7;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;5;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;6;6;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;20;0;23;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Restrições cadastrais;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;27098060;BANCO CBSS S.A.;Terminais eletrônicos e internet;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Descumprimento de ordem judicial;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;02992446;BANCO CNH INDUSTRIAL CAPITAL S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;12;0;12;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Ausência de título adequado relativo a cartão de crédito;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa de serviço prioritário referente a cartão de crédito ;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa diferenciada em cartão de crédito;2;2;0;4;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobrança irregular de tarifa por serviços não contratados;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Cobranças diversas;0;0;19;19;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Concessão de crédito (exceto consignado) sem a formalização do título adequado;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Concessão de demais créditos (exceto consignado) mediante a formalização de título adequado com base em documentação falsa;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;5;0;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;6;6;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;3;0;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;3;11;0;14;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Juros;0;0;9;9;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;4;4;0;8;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;4;4;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Produto ou serviço não solicitado (exceto cartões de crédito/débito);0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Recusa de produtos ou serviços;0;0;5;5;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Renegociação de dívida (exceto cartão de crédito);0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;22;22;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;08357240;BANCO CSF S.A.;Restrições cadastrais;0;0;3;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Concessão de crédito consignado sem a formalização do título adequado;1;0;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Débito em conta de depósito não autorizado pelo cliente;0;2;0;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);2;1;0;3;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATMe serviços;0;1;0;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Recusa de produtos ou serviços;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Restrições cadastrais;0;0;2;2;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;04902979;BANCO DA AMAZONIA S.A.;Terminais eletrônicos e internet;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;05040481;BANCO DE LAGE LANDEN BRASIL S.A.;Restrições cadastrais;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;60498557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2017;2º;Menos de quatro milhões de clientes;Banco/financeira;13009717;BANCO DO ESTADO DE SERGIPE S.A.;Cancelamento de contrato a pedido do cliente não atendido;4;2;0;6;
